continent,country_name,dataset_id,date,latitude,layer_id,layer_name,licence,longitude,lower_depth,method_options,organic_surface,positional_uncertainty,profile_code,profile_id,region,upper_depth,value,value_avg
Asia,Indonesia,WD-WISE,1987-6-1,-7.866666666666667,43789,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.46666666666667,150,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0054,1124794,South-Eastern Asia,139,{14.8},14.8
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28866,Bt,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,105,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0074,1121945,South-Eastern Asia,65,{3.9},3.9
Asia,Indonesia,WD-WISE,1987-11-1,2.566666666666666,44036,Bw,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",98.61666666666666,79,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0049,1124835,South-Eastern Asia,35,{45.6},45.6
Asia,Indonesia,WD-ISIS,1987-6-1,-6.583333333333333,4290,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.81666666666666,36,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID004,1115912,South-Eastern Asia,26,{9.7},9.7
Asia,Indonesia,WD-Mangroves,2009-??-??,-7.724095821380615,3172910,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",108.97048950195312,30,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 J2 Core 2,1116653,South-Eastern Asia,15,{52.6},52.6
Asia,Indonesia,WD-WISE,1988-??-??,-1.016666666666667,36254,2Bt,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,63,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0081,1123381,South-Eastern Asia,36,{5.6},5.6
Asia,Indonesia,US-NCSS,1994-6-26,-8.5702496,839839,A,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,119.489502,12,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Circa 100 m,94P0836,1084466,South-Eastern Asia,0,{31.3},31.3
Asia,Indonesia,WD-ISIS,1987-11-1,-0.4,3724,2C,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",100.43333333333334,123,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID036,1115832,South-Eastern Asia,100,{3.9},3.9
Asia,Indonesia,WD-Mangroves,2009-??-??,1.567412972450256,3172242,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.80366516113281,57,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S4 Core 1,1116507,South-Eastern Asia,30,{107.7},107.7
Asia,Indonesia,WD-WISE,1988-??-??,-0.695833333333333,28896,EB,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.72083333333333,52,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0084,1121950,South-Eastern Asia,22,{5.1},5.1
Asia,Indonesia,US-NCSS,1985-9-1,-6.522222,601104,Ap,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,106.3527756,10,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,1 km - 10 km,86P0131,1052207,South-Eastern Asia,0,{23.8},23.8
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.737211942672729,3173062,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.7383041381836,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B1 Core 4,1116688,South-Eastern Asia,30,{95.7},95.7
Asia,Indonesia,WD-ISIS,1987-6-1,-6.386111111111111,4352,Ap1,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",106.5375,13,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID001,1115920,South-Eastern Asia,0,{14.0},14.0
Asia,Indonesia,WD-WISE,1985-9-1,-1.5666667,36230,Bt1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",102.4166641,38,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0045,1123377,South-Eastern Asia,19,{6.3},6.3
Asia,Indonesia,WD-Mangroves,2009-??-??,1.56742799282074,3173476,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.80390167236328,30,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S4 Core 2,1116760,South-Eastern Asia,15,{113.6},113.6
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36182,Ap,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,14,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0023,1123369,South-Eastern Asia,0,{20.8},20.8
Asia,Indonesia,WD-WISE,1987-12-1,0.961111111111111,43517,A1.2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.17777777777778,32,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0057,1124748,South-Eastern Asia,14,{14.4},14.4
Asia,Indonesia,US-NCSS,1982-2-1,-4.866666666666667,602952,Bt2,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,104.98333333333333,86,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Over 10 km,82P0382,1052481,South-Eastern Asia,51,{5.4},5.4
Asia,Indonesia,US-NCSS,1985-9-1,-1.0638889,601129,Bo4,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,100.9875031,180,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,1 km - 10 km,86P0127,1052210,South-Eastern Asia,142,{3.2},3.2
Asia,Indonesia,WD-Mangroves,2009-??-??,-7.723927021026611,3176789,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",108.97064971923828,300,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 J2 Core 1,1117456,South-Eastern Asia,100,{39.1},39.1
Asia,Indonesia,WD-WISE,1987-6-1,-6.583333333333333,43855,Bw3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.81666666666666,120,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0058,1124806,South-Eastern Asia,80,{4.0},4.0
Asia,Indonesia,WD-ISIS,1987-11-1,-1.2305557,4662,Auger,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.2249985,200,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID035,1115963,South-Eastern Asia,160,{2.0},2.0
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.741280078887939,3172203,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.71382904052734,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B5 Core 3,1116496,South-Eastern Asia,30,{73.5},73.5
Asia,Indonesia,WD-WISE,1987-11-1,-1.733333333333333,44349,C2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",102.16666666666667,290,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0065,1124887,South-Eastern Asia,270,{2.1},2.1
Asia,Indonesia,WD-Mangroves,2009-??-??,-7.724095821380615,3172911,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",108.97048950195312,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 J2 Core 2,1116653,South-Eastern Asia,30,{69.4},69.4
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.737366914749146,3173384,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73847198486328,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B1 Core 5,1116742,South-Eastern Asia,30,{118.3},118.3
Asia,Indonesia,WD-ISIS,1988-12-1,-1.321388888888889,2971,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.1,15,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID039,1115719,South-Eastern Asia,8,{0.6},0.6
Asia,Indonesia,WD-WISE,1988-??-??,-0.8625,28899,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.57083333333334,3,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0085,1121951,South-Eastern Asia,0,{49.1},49.1
Asia,Indonesia,WD-Mangroves,2012-??-??,-1.573505997657776,3173215,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",131.8857421875,15,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DM15 Teminabuan,1116720,South-Eastern Asia,0,{112.0},112.0
Asia,Indonesia,WD-ISIS,1988-12-1,1.476388888888889,1610,Ap,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.34583333333333,14,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID040,1115466,South-Eastern Asia,0,{157.0},157.0
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.796595096588135,3177213,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.85011291503906,46,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 1,1117511,South-Eastern Asia,42,{128.4},128.4
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.837333202362061,3177187,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.96566772460938,10,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 5,1117510,South-Eastern Asia,6,{69.6},69.6
Asia,Indonesia,WD-WISE,1983-8-1,4.445833333333334,43929,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.06388888888888,20,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0037,1124817,South-Eastern Asia,5,{12.6},12.6
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.837333202362061,3177195,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.96566772460938,42,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 5,1117510,South-Eastern Asia,38,{76.8},76.8
Asia,Indonesia,WD-WISE,1983-8-1,4.866666666666667,42718,Ah2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.73333333333333,15,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0034,1124614,South-Eastern Asia,5,{52.0},52.0
Asia,Indonesia,WD-WISE,1988-??-??,-0.9,36273,Bt2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.55416666666666,110,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0092,1123385,South-Eastern Asia,63,{3.3},3.3
Asia,Indonesia,WD-WISE,1982-12-1,-0.533333333333333,44465,BA,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.6,15,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0031,1124907,South-Eastern Asia,4,{12.1},12.1
Asia,Indonesia,WD-ISIS,1983-8-1,5.0,4311,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",96.68333333333334,17,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID022,1115915,South-Eastern Asia,9,{18.5},18.5
Asia,Indonesia,WD-Mangroves,2009-??-??,1.567394018173218,3175200,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.80482482910156,15,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S4 Core 6,1117214,South-Eastern Asia,0,{146.1},146.1
Asia,Indonesia,WD-WISE,1988-??-??,-1.016666666666667,36255,2BC/G1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,110,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0081,1123381,South-Eastern Asia,63,{4.1},4.1
Asia,Indonesia,WD-WISE,1985-9-3,-1.8444444,28818,Bo1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.4777756,37,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0042,1121937,South-Eastern Asia,13,{9.6},9.6
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,3512,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.48333333333333,150,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID024,1115804,South-Eastern Asia,138,{33.9},33.9
Asia,Indonesia,US-NCSS,1985-9-1,-1.5666667,602974,Bo2,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.4166641,64,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Over 10 km,86P0129,1052484,South-Eastern Asia,38,{4.9},4.9
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.783729076385498,3175196,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.69837188720703,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B3 Core 3,1117211,South-Eastern Asia,50,{110.4},110.4
Asia,Indonesia,WD-WISE,1985-9-1,-6.522222,28809,Ap,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.3527756,10,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0041,1121936,South-Eastern Asia,0,{23.8},23.8
Asia,Indonesia,WD-WISE,1988-??-??,-0.975,41654,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.54166666666667,4,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0094,1124438,South-Eastern Asia,0,{45.6},45.6
